timestamp,aggregate,fridge,washing_machine,dishwasher,microwave
2015-01-04 23:54:24+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:54:32+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-04 23:54:40+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-04 23:54:48+00:00,411.0,1.0,0.0,0.0,0.0
2015-01-04 23:54:56+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:55:04+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:55:12+00:00,403.5,1.0,0.0,0.0,0.0
2015-01-04 23:55:20+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:55:28+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:55:36+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:55:44+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:55:52+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:00+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:08+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:16+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:24+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:32+00:00,411.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:40+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:48+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:56:56+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:57:04+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-04 23:57:12+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-04 23:57:20+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:57:28+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-04 23:57:36+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:57:44+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:57:52+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:00+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:08+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:16+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:24+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:32+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:40+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:48+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-04 23:58:56+00:00,410.0,1.0,0.0,0.0,0.0
2015-01-04 23:59:04+00:00,410.0,1.0,0.0,0.0,0.0
2015-01-04 23:59:12+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-04 23:59:20+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-04 23:59:28+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-04 23:59:36+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-04 23:59:44+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-04 23:59:52+00:00,406.5,1.0,0.0,0.0,0.0
2015-01-05 00:00:00+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:00:08+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:00:16+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:00:24+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:00:32+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:00:40+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:00:48+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:00:56+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:01:04+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:01:12+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-05 00:01:20+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:01:28+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:01:36+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:01:44+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:01:52+00:00,411.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:00+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:08+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:16+00:00,408.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:24+00:00,411.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:32+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:40+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:48+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:02:56+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:03:04+00:00,403.5,1.0,0.0,0.0,0.0
2015-01-05 00:03:12+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:03:20+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-05 00:03:28+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:03:36+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:03:44+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:03:52+00:00,411.5,1.0,0.0,0.0,0.0
2015-01-05 00:04:00+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:04:08+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:04:16+00:00,412.0,1.0,0.0,0.0,0.0
2015-01-05 00:04:24+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:04:32+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:04:40+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:04:48+00:00,410.0,1.0,0.0,0.0,0.0
2015-01-05 00:04:56+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:05:04+00:00,410.0,1.0,0.0,0.0,0.0
2015-01-05 00:05:12+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-05 00:05:20+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:05:28+00:00,411.0,1.0,0.0,0.0,0.0
2015-01-05 00:05:36+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:05:44+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-05 00:05:52+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:06:00+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:06:08+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:06:16+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:06:24+00:00,404.5,1.0,0.0,0.0,0.0
2015-01-05 00:06:32+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:06:40+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:06:48+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:06:56+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:07:04+00:00,405.5,1.0,0.0,0.0,0.0
2015-01-05 00:07:12+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:07:20+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:07:28+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:07:36+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:07:44+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:07:52+00:00,403.5,1.0,0.0,0.0,0.0
2015-01-05 00:08:00+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:08:08+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:08:16+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:08:24+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:08:32+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:08:40+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:08:48+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:08:56+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:09:04+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:09:12+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:09:20+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:09:28+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:09:36+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:09:44+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:09:52+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:00+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:16+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:24+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:32+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:40+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:48+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:10:56+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:11:04+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:11:12+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:11:20+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:11:28+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:11:36+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:11:44+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:11:52+00:00,401.5,1.0,0.0,0.0,0.0
2015-01-05 00:12:00+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:12:08+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:12:16+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-05 00:12:24+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:12:32+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:12:40+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:12:48+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:12:56+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:13:04+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:13:12+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:13:20+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:13:28+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:13:36+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:13:44+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:13:52+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:14:00+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:14:08+00:00,401.5,1.0,0.0,0.0,0.0
2015-01-05 00:14:16+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:14:24+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:14:32+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:14:40+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:14:48+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:14:56+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:15:04+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:15:12+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:15:20+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:15:28+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:15:36+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:15:44+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:15:52+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:00+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:16+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:24+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:32+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:40+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:48+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:16:56+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:17:04+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:17:12+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:17:20+00:00,400.5,1.0,0.0,0.0,0.0
2015-01-05 00:17:28+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:17:36+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:17:44+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:17:52+00:00,409.0,1.0,0.0,0.0,0.0
2015-01-05 00:18:00+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:18:08+00:00,400.5,1.0,0.0,0.0,0.0
2015-01-05 00:18:16+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:18:24+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:18:32+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:18:40+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:18:48+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:18:56+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:19:04+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:19:12+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:19:20+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:19:28+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:19:36+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:19:44+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:19:52+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:00+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:16+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:24+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:32+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:40+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:48+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:20:56+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:21:04+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:21:12+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:21:20+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:21:28+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:21:36+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:21:44+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:21:52+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:22:00+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:22:08+00:00,400.5,1.0,0.0,0.0,0.0
2015-01-05 00:22:16+00:00,403.5,1.0,0.0,0.0,0.0
2015-01-05 00:22:24+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:22:32+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:22:40+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:22:48+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:22:56+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:23:04+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:23:12+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:23:20+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:23:28+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:23:36+00:00,401.5,1.0,0.0,0.0,0.0
2015-01-05 00:23:44+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:23:52+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:24:00+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:24:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:24:16+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:24:24+00:00,400.5,1.0,0.0,0.0,0.0
2015-01-05 00:24:32+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:24:40+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:24:48+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:24:56+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:25:04+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:25:12+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:25:20+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:25:28+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:25:36+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:25:44+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:25:52+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:26:00+00:00,402.3333333333333,1.0,0.0,0.0,0.0
2015-01-05 00:26:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:26:16+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:26:24+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:26:32+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:26:40+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:26:48+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:26:56+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:27:04+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:27:12+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:27:20+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:27:28+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:27:36+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:27:44+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:27:52+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:28:00+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:28:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:28:16+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:28:24+00:00,404.5,1.0,0.0,0.0,0.0
2015-01-05 00:28:32+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:28:40+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:28:48+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:28:56+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:29:04+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:29:12+00:00,398.5,1.0,0.0,0.0,0.0
2015-01-05 00:29:20+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:29:28+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:29:36+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:29:44+00:00,398.0,1.0,0.0,0.0,0.0
2015-01-05 00:29:52+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:30:00+00:00,401.5,1.0,0.0,0.0,0.0
2015-01-05 00:30:08+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:30:16+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:30:24+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:30:32+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:30:40+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:30:48+00:00,400.5,1.0,0.0,0.0,0.0
2015-01-05 00:30:56+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:31:04+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:31:12+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:31:20+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:31:28+00:00,398.0,1.0,0.0,0.0,0.0
2015-01-05 00:31:36+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:31:44+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:31:52+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:32:00+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:32:08+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:32:16+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:32:24+00:00,398.5,1.0,0.0,0.0,0.0
2015-01-05 00:32:32+00:00,398.0,1.0,0.0,0.0,0.0
2015-01-05 00:32:40+00:00,398.0,1.0,0.0,0.0,0.0
2015-01-05 00:32:48+00:00,398.0,1.0,0.0,0.0,0.0
2015-01-05 00:32:56+00:00,398.0,1.0,0.0,0.0,0.0
2015-01-05 00:33:04+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:33:12+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:33:20+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:33:28+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:33:36+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:33:44+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:33:52+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:34:00+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:34:08+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:34:16+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:34:24+00:00,407.0,1.0,0.0,0.0,0.0
2015-01-05 00:34:32+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:34:40+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:34:48+00:00,403.5,1.0,0.0,0.0,0.0
2015-01-05 00:34:56+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:35:04+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:35:12+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:35:20+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:35:28+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:35:36+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:35:44+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:35:52+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:36:00+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:36:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:36:16+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:36:24+00:00,401.5,1.0,0.0,0.0,0.0
2015-01-05 00:36:32+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:36:40+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:36:48+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:36:56+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:37:04+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:37:12+00:00,400.5,1.0,0.0,0.0,0.0
2015-01-05 00:37:20+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:37:28+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:37:36+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:37:44+00:00,403.0,1.0,0.0,0.0,0.0
2015-01-05 00:37:52+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:00+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:08+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:16+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:24+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:32+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:40+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:48+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:38:56+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:39:04+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:39:12+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:39:20+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:39:28+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:39:36+00:00,401.5,1.0,0.0,0.0,0.0
2015-01-05 00:39:44+00:00,406.0,1.0,0.0,0.0,0.0
2015-01-05 00:39:52+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:00+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:16+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:24+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:32+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:40+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:48+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:40:56+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:41:04+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:41:12+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:41:20+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:41:28+00:00,398.0,1.0,0.0,0.0,0.0
2015-01-05 00:41:36+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:41:44+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:41:52+00:00,402.0,1.0,0.0,0.0,0.0
2015-01-05 00:42:00+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:42:08+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:42:16+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:42:24+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:42:32+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:42:40+00:00,401.5,1.0,0.0,0.0,0.0
2015-01-05 00:42:48+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:42:56+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:43:04+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:43:12+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:43:20+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:43:28+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:43:36+00:00,401.0,1.0,0.0,0.0,0.0
2015-01-05 00:43:44+00:00,399.0,1.0,0.0,0.0,0.0
2015-01-05 00:43:52+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:44:00+00:00,400.0,1.0,0.0,0.0,0.0
2015-01-05 00:44:08+00:00,404.0,1.0,0.0,0.0,0.0
2015-01-05 00:44:16+00:00,398.5,1.0,0.0,0.0,0.0
2015-01-05 00:44:24+00:00,405.0,1.0,0.0,0.0,0.0
2015-01-05 00:44:32+00:00,400.0,1.0,0.0,0.0,0.0
